Project,Plate_ID,Plate_Row,Plate_Col,Sample,Raw_value
HTS_Cell_Screen_FP,336,15,1,ctrl,89.2033454737517
HTS_Cell_Screen_FP,336,15,2,TN336-15-02,6.43936668523434
HTS_Cell_Screen_FP,336,15,3,TN336-15-03,1.95260242427183
HTS_Cell_Screen_FP,336,15,4,TN336-15-04,12.3574290842647
HTS_Cell_Screen_FP,336,15,5,TN336-15-05,8.04705533593805
HTS_Cell_Screen_FP,336,15,6,TN336-15-06,3.29019972323082
HTS_Cell_Screen_FP,336,15,7,TN336-15-07,9.47336955943562
HTS_Cell_Screen_FP,336,15,8,TN336-15-08,4.70024034685595
HTS_Cell_Screen_FP,336,15,9,TN336-15-09,4.78427227205445
HTS_Cell_Screen_FP,336,15,10,TN336-15-10,11.8347127923616
HTS_Cell_Screen_FP,336,15,11,TN336-15-11,21.7114360115463
HTS_Cell_Screen_FP,336,15,12,TN336-15-12,5.11281167440865
HTS_Cell_Screen_FP,336,15,13,TN336-15-13,10.2196555188327
HTS_Cell_Screen_FP,336,15,14,TN336-15-14,7.49855321797633
HTS_Cell_Screen_FP,336,15,15,TN336-15-15,7.3881998309755
HTS_Cell_Screen_FP,336,15,16,TN336-15-16,3.9571112678238
HTS_Cell_Screen_FP,336,15,17,TN336-15-17,17.5038985798371
HTS_Cell_Screen_FP,336,15,18,TN336-15-18,2.43193988963195
HTS_Cell_Screen_FP,336,15,19,TN336-15-19,5.28635070178705
HTS_Cell_Screen_FP,336,15,20,TN336-15-20,5.16292198539215
HTS_Cell_Screen_FP,336,15,21,TN336-15-21,1.63534317397912
HTS_Cell_Screen_FP,336,15,22,TN336-15-22,4.58018154472594
HTS_Cell_Screen_FP,336,15,23,TN336-15-23,13.3216258315358
HTS_Cell_Screen_FP,336,15,24,ctrl,9.34535145187649
HTS_Cell_Screen_FP,336,16,1,ctrl,92.831401597773
HTS_Cell_Screen_FP,336,16,2,TN336-16-02,5.37827674496076
HTS_Cell_Screen_FP,336,16,3,TN336-16-03,3.16104642699274
HTS_Cell_Screen_FP,336,16,4,TN336-16-04,24.6827616247841
HTS_Cell_Screen_FP,336,16,5,TN336-16-05,8.16363435136948
HTS_Cell_Screen_FP,336,16,6,TN336-16-06,4.17349922611834
HTS_Cell_Screen_FP,336,16,7,TN336-16-07,21.9530703476222
HTS_Cell_Screen_FP,336,16,8,TN336-16-08,9.65667989246182
HTS_Cell_Screen_FP,336,16,9,TN336-16-09,13.551764131095
HTS_Cell_Screen_FP,336,16,10,TN336-16-10,14.34193515277
HTS_Cell_Screen_FP,336,16,11,TN336-16-11,14.502943558129
HTS_Cell_Screen_FP,336,16,12,TN336-16-12,4.85756814884432
HTS_Cell_Screen_FP,336,16,13,TN336-16-13,5.6685168435771
HTS_Cell_Screen_FP,336,16,14,TN336-16-14,4.94242317497453
HTS_Cell_Screen_FP,336,16,15,TN336-16-15,6.53127477226357
HTS_Cell_Screen_FP,336,16,16,TN336-16-16,4.13117954573447
